id,id_client,id_product,qtd,total,sale_date,name,actual_category,price,full_name,cidade,estado,custo_atual_usd
6890,12,18,3,75731.15,2023-12-15,Rádio Simrad Axis,Eletronicos,26572.45,Rafael Pereira Barros,Fortaleza Do Tabocão,TO,5018.78
6891,23,139,14,19948.0,2023-03-14,Boia De Arqueamento Danforth Torque,Ancoragem,1424.88,Bruna Mendonça Rodrigues,Santos,SP,246.89
6892,48,26,2,32837.7,2024-08-12,Piloto Automático Furuno Core Boost Flux,Eletronicos,17283.18,Letícia Torres Peixoto Oliveira,Suape,PE,3210.1
6893,43,55,7,769910.0,2023-03-09,Motor Diesel Volvo Flow Oceanic 259Hp,Propulsao,109987.2,Jéssica Farias Cunha,Itaqui,MA,22138.68
6894,19,29,9,312163.35,2023-09-14,Rádio Simrad Orca,Eletronicos,36510.34,Renata Lima Gomes Coelho Mendonça,Maceió,AL,6703.2
6895,18,87,13,825720.05,2023-02-07,Motor Elétrico Volvo Boost 225Hp,Propulsao,66859.9,Adriana Guedes Borges Alves Rocha,Santarém,PA,13597.7
6896,39,65,7,169958.8,2024-09-11,Motor De Popa Torqeedo Nautic Swift 223Hp,Propulsao,25557.7,Renata Oliveira Siqueira,Suape,PE,4184.78
6897,13,59,6,522997.0,2023-03-06,Motor Diesel Yanmar Hydro Magnum Boost 267Hp,Propulsao,87166.14,Carlos Guimarães Martins,Santarém,PA,14351.88
6898,41,138,13,54380.0,2023-07-12,Boia De Arqueamento Delta Peak Boost Thrust,Ancoragem,4183.05,Pedro Ribeiro Costa Santos Correia,Aratu,BA,741.89
6899,37,105,1,294.5,2023-09-08,Cabo De Nylon Danforth Prime,Ancoragem,309.54,Jéssica Pimentel Borges Nunes Teixeira,Itaqui,MA,53.37
6900,23,18,5,132862.0,2023-04-07,Rádio Simrad Axis,Eletronicos,26572.45,Bruna Mendonça Rodrigues,Santos,SP,5018.78
6901,49,121,7,24567.0,2023-12-27,Âncora Danforth Oceanic Helix Flux,Ancoragem,3694.27,Diego Costa Tavares Antunes,Aracaju,SE,640.2
6902,15,143,9,39928.0,2024-08-30,Âncora Delta Hydra Kraken Velocity,Ancoragem,4436.43,Carla Lopes Alves Pacheco Rocha,Fortaleza Do Tabocão,TO,836.16
6903,40,55,5,522439.2,2024-04-08,Motor Diesel Volvo Flow Oceanic 259Hp,Propulsao,109987.2,Lucas Pacheco,Corumbá,MS,22138.68
6904,42,6,13,145979.85,2023-11-26,Transponder Ais Vector,Eletronicos,11820.21,Márcia Figueiredo,Vila Do Conde,PA,2086.5
6905,17,106,12,49987.1,2023-01-04,Âncora Danforth Nitro Titan Vox,Ancoragem,4384.87,Luís Paiva Costa Cardoso Coelho,Corumbá,MS,820.98
6906,25,129,9,29396.0,2023-04-14,Corrente Delta Boost,Ancoragem,3266.21,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,599.77
6907,45,116,15,38633.0,2023-02-25,Cabo De Nylon Delta Velocity Oceanic Abyss,Ancoragem,2575.52,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,502.24
6908,31,72,3,298994.0,2023-04-04,Motor De Popa Volvo Hydro Dash 256Hp,Propulsao,99664.64,Jéssica Figueiredo Leite Martins,São Luís,MA,17083.12
6909,2,124,2,7540.0,2023-08-28,Corrente Delta Axis,Ancoragem,3769.93,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,635.07
6910,44,51,9,548559.45,2023-06-15,Motor Diesel Tohatsu Evo Zenith 16Hp,Propulsao,64158.99,Rafael Paiva Vieira,Paranaguá,PR,11769.05
6911,15,140,1,3135.0,2024-05-07,Boia De Arqueamento Bruce Dash Titan Pulse,Ancoragem,3134.58,Carla Lopes Alves Pacheco Rocha,Fortaleza Do Tabocão,TO,565.59
6912,11,92,8,710833.0,2024-02-05,Motor Elétrico Yamaha Nautic Kraken 133Hp,Propulsao,88854.1,Victor Torres Monteiro,Porto Seguro,BA,16239.74
6913,37,77,6,254816.6,2024-11-17,Motor Diesel Tohatsu Vector 197Hp,Propulsao,44704.67,Jéssica Pimentel Borges Nunes Teixeira,Itaqui,MA,8050.4
6914,16,107,8,11501.65,2023-03-16,Boia De Arqueamento Bruce Tidal Marlin,Ancoragem,1513.38,Renata Pacheco Cardoso,Fortaleza,CE,311.59
6915,2,82,4,196209.2,2023-09-26,Motor Elétrico Volvo Nautic Vox 118Hp,Propulsao,51634.04,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,9640.23
6916,4,130,7,27558.55,2024-05-30,Boia De Arqueamento Delta Zen Boost Vortex,Ancoragem,4144.09,Thiago Moreira,Rio Branco,AC,752.23
6917,13,13,1,7359.65,2023-11-30,Radar Simrad Boost,Eletronicos,7747.1,Carlos Guimarães Martins,Santarém,PA,1356.5
6918,1,103,13,23259.0,2023-04-13,Âncora Delta Swift,Ancoragem,1789.19,Femininos Oliveira Antunes,Aratu,BA,324.68
6919,4,140,10,31346.0,2024-04-04,Boia De Arqueamento Bruce Dash Titan Pulse,Ancoragem,3134.58,Thiago Moreira,Rio Branco,AC,565.59
6920,20,91,1,128141.7,2024-11-22,Motor Elétrico Tohatsu Zenith Oceanic 113Hp,Propulsao,134886.02,Bruno Silva,Santarém Novo,PA,27671.77
6921,10,64,7,741512.05,2023-07-21,Motor Elétrico Yamaha Swift Drift Current 265Hp,Propulsao,111505.55,Débora Paiva,Santarém,PA,19307.99
6922,16,44,3,32421.0,2024-04-28,Gps Simrad Zen Hydra Peak,Eletronicos,10806.84,Renata Pacheco Cardoso,Fortaleza,CE,1995.06
6923,9,71,5,618326.5,2024-10-19,Motor Elétrico Torqeedo Pulse 300Hp,Propulsao,130174.06,Lucas Guedes Cunha Lopes,João Pessoa,PB,23100.17
6924,31,1,3,99368.0,2023-05-26,Transponder Ais Maré Magnum,Eletronicos,33122.52,Jéssica Figueiredo Leite Martins,São Luís,MA,5579.75
6925,29,147,3,9090.0,2023-12-22,Corrente Danforth Force Leviathan Impulse,Ancoragem,3030.08,Gabriela Moraes Macedo Nunes,Fortaleza,CE,592.19
6926,15,82,14,722877.0,2024-12-07,Motor Elétrico Volvo Nautic Vox 118Hp,Propulsao,51634.04,Carla Lopes Alves Pacheco Rocha,Fortaleza Do Tabocão,TO,9640.23
6927,15,136,12,23682.0,2024-10-27,Cabo De Nylon Bruce Flux Hydro,Ancoragem,1973.5,Carla Lopes Alves Pacheco Rocha,Fortaleza Do Tabocão,TO,390.62
6928,7,10,13,416430.0,2024-08-20,Piloto Automático Simrad Titan Flux Magnum,Eletronicos,32033.04,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,6021.02
6929,11,101,13,6024.0,2024-12-03,Cabo De Nylon Delta Vortex,Ancoragem,463.4,Victor Torres Monteiro,Porto Seguro,BA,82.84
6930,34,102,13,10275.2,2024-11-13,Cabo De Nylon Bruce Nexus,Ancoragem,832.02,Victor Vieira Nunes Cunha,Fortaleza,CE,144.07
6931,47,118,6,24596.45,2024-12-01,Boia De Arqueamento Delta Force Vox,Ancoragem,4315.11,Gabriela Barros Lacerda,Niterói,RJ,787.87
6932,44,149,2,2327.0,2023-08-31,Cabo De Nylon Bruce Core,Ancoragem,1163.62,Rafael Paiva Vieira,Paranaguá,PR,225.94
6933,26,134,3,14153.0,2023-03-05,Âncora Delta Storm Vox,Ancoragem,4717.61,Luiz Borges Gomes Araújo,Manaus,AM,948.15
6934,49,104,2,7054.7,2024-06-08,Cabo De Nylon Delta Zen Vortex Storm,Ancoragem,3713.02,Diego Costa Tavares Antunes,Aracaju,SE,742.54
6935,16,96,8,564967.0,2024-07-08,Motor De Popa Tohatsu Boost Swift 126Hp,Propulsao,70620.84,Renata Pacheco Cardoso,Fortaleza,CE,14776.4
6936,45,46,3,14203.45,2023-01-27,Sonda Ais Magnum Boost,Eletronicos,4983.77,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,913.36
6937,33,81,11,1276451.35,2024-05-06,Motor Elétrico Torqeedo Barracuda Magnum Helix 101Hp,Propulsao,122148.49,Diego Costa Guedes Cunha,Rio Grande,RS,21775.68
6938,46,11,14,507247.0,2023-03-04,Gps Furuno Swift Leviathan Poseidon,Eletronicos,36231.91,Ana Silva Costa Farias Coelho,Macapá,AP,6399.81
6939,10,103,3,5368.0,2024-02-21,Âncora Delta Swift,Ancoragem,1789.19,Débora Paiva,Santarém,PA,324.68
6940,32,149,8,8843.55,2023-07-18,Cabo De Nylon Bruce Core,Ancoragem,1163.62,Daniela Teixeira Antunes Coelho Batista,Porto Seguro,BA,225.94
6941,4,2,13,172877.2,2023-06-16,Transponder Furuno Marlin,Eletronicos,13998.15,Thiago Moreira,Rio Branco,AC,2602.27
6942,34,94,11,448259.0,2023-02-28,Motor De Popa Volvo Magnum 276Hp,Propulsao,40750.84,Victor Vieira Nunes Cunha,Fortaleza,CE,7381.46
6943,4,29,15,547655.0,2024-02-04,Rádio Simrad Orca,Eletronicos,36510.34,Thiago Moreira,Rio Branco,AC,6703.2
6944,16,116,9,23180.0,2024-12-04,Cabo De Nylon Delta Velocity Oceanic Abyss,Ancoragem,2575.52,Renata Pacheco Cardoso,Fortaleza,CE,502.24
6945,40,132,14,20787.9,2023-06-04,Corrente Bruce Nautic Evo,Ancoragem,1562.97,Lucas Pacheco,Corumbá,MS,282.75
6946,7,79,1,62839.65,2024-07-27,Motor Diesel Tohatsu Zenith 60Hp,Propulsao,66146.85,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,12262.59
6947,19,1,7,220265.1,2023-01-12,Transponder Ais Maré Magnum,Eletronicos,33122.52,Renata Lima Gomes Coelho Mendonça,Maceió,AL,5579.75
6948,41,28,12,171103.0,2024-06-23,Piloto Automático Ais Core,Eletronicos,14258.56,Pedro Ribeiro Costa Santos Correia,Aratu,BA,2630.15
6949,32,17,3,40010.2,2023-05-11,Rádio Ais Oceanic Pulse,Eletronicos,14038.78,Daniela Teixeira Antunes Coelho Batista,Porto Seguro,BA,2833.14
6950,1,86,12,1066164.1,2024-08-24,Motor Diesel Volvo Helix Evo Force 144Hp,Propulsao,93523.13,Femininos Oliveira Antunes,Aratu,BA,16841.61
6951,6,124,3,11310.0,2024-10-26,Corrente Delta Axis,Ancoragem,3769.93,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,635.07
6952,9,80,1,122762.8,2023-11-07,Motor De Popa Volvo Maré 69Hp,Propulsao,129223.84,Lucas Guedes Cunha Lopes,João Pessoa,PB,24126.48
6953,10,127,5,7747.0,2023-04-03,Cabo De Nylon Delta Velocity Core Mako,Ancoragem,1549.35,Débora Paiva,Santarém,PA,281.15
6954,5,129,14,45727.0,2023-07-25,Corrente Delta Boost,Ancoragem,3266.21,Pedro Freitas,Santarém Novo,PA,599.77
6955,48,134,12,56611.0,2024-04-03,Âncora Delta Storm Vox,Ancoragem,4717.61,Letícia Torres Peixoto Oliveira,Suape,PE,948.15
6956,44,32,7,87517.0,2024-03-07,Sonda Ais Impulse Oceanic Zenith,Eletronicos,12502.46,Rafael Paiva Vieira,Paranaguá,PR,2310.61
6957,9,5,11,247341.05,2024-10-25,Piloto Automático Furuno Storm,Eletronicos,23669.01,Lucas Guedes Cunha Lopes,João Pessoa,PB,4285.3
6958,34,41,7,74200.0,2024-10-18,Gps Simrad Flow Pulse,Eletronicos,10600.0,Victor Vieira Nunes Cunha,Fortaleza,CE,1784.72
6959,7,81,3,348122.75,2024-08-19,Motor Elétrico Torqeedo Barracuda Magnum Helix 101Hp,Propulsao,122148.49,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,21775.68
6960,42,22,6,236717.0,2023-07-14,Transponder Furuno Force Ion,Eletronicos,39452.86,Márcia Figueiredo,Vila Do Conde,PA,7104.66
6961,25,77,12,536456.0,2024-10-22,Motor Diesel Tohatsu Vector 197Hp,Propulsao,44704.67,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,8050.4
6962,46,5,8,179884.4,2023-05-18,Piloto Automático Furuno Storm,Eletronicos,23669.01,Ana Silva Costa Farias Coelho,Macapá,AP,4285.3
6963,17,85,8,293198.5,2024-12-08,Motor De Popa Parsun Impulse 162Hp,Propulsao,38578.7,Luís Paiva Costa Cardoso Coelho,Corumbá,MS,6351.97
6964,30,86,8,710775.75,2023-05-25,Motor Diesel Volvo Helix Evo Force 144Hp,Propulsao,93523.13,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,16841.61
6965,3,11,15,543479.0,2023-08-04,Gps Furuno Swift Leviathan Poseidon,Eletronicos,36231.91,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,6399.81
6966,28,74,15,1298378.0,2023-01-03,Motor De Popa Honda Torque 228Hp,Propulsao,86558.56,Bianca Rodrigues,Antonina,PR,15698.25
6967,6,15,13,344562.15,2024-04-24,Radar Garmin Tidal Thrust,Eletronicos,27899.76,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,4707.55
6968,44,118,1,4099.25,2023-03-31,Boia De Arqueamento Delta Force Vox,Ancoragem,4315.11,Rafael Paiva Vieira,Paranaguá,PR,787.87
6969,19,63,8,1119661.0,2024-09-12,Motor Elétrico Torqeedo Ion Orca Vox 186Hp,Propulsao,139957.67,Renata Lima Gomes Coelho Mendonça,Maceió,AL,24849.56
6970,5,79,8,529175.0,2023-04-21,Motor Diesel Tohatsu Zenith 60Hp,Propulsao,66146.85,Pedro Freitas,Santarém Novo,PA,12262.59
6971,36,36,4,85885.7,2024-10-30,Radar Lowrance Aqua Pulse,Eletronicos,22601.39,Francisca Ribeiro Pinheiro,Belém,PA,4077.69
6972,20,140,11,34480.0,2024-01-04,Boia De Arqueamento Bruce Dash Titan Pulse,Ancoragem,3134.58,Bruno Silva,Santarém Novo,PA,565.59
6973,16,23,14,148675.95,2023-04-18,Piloto Automático Furuno Torque Peak,Eletronicos,11178.63,Renata Pacheco Cardoso,Fortaleza,CE,2244.66
6974,43,5,4,89942.2,2024-06-11,Piloto Automático Furuno Storm,Eletronicos,23669.01,Jéssica Farias Cunha,Itaqui,MA,4285.3
6975,30,4,4,13528.0,2024-11-26,Rádio Ais Hydro Tidal Zen,Eletronicos,3381.88,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,583.85
6976,22,30,7,214448.25,2024-03-22,Transponder Ais Boost,Eletronicos,32247.87,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,6558.44
6977,42,64,3,317791.15,2024-10-19,Motor Elétrico Yamaha Swift Drift Current 265Hp,Propulsao,111505.55,Márcia Figueiredo,Vila Do Conde,PA,19307.99
6978,7,15,12,318057.15,2024-07-12,Radar Garmin Tidal Thrust,Eletronicos,27899.76,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,4707.55
6979,6,26,6,103699.0,2024-11-28,Piloto Automático Furuno Core Boost Flux,Eletronicos,17283.18,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,3210.1
6980,36,77,11,467163.45,2024-10-20,Motor Diesel Tohatsu Vector 197Hp,Propulsao,44704.67,Francisca Ribeiro Pinheiro,Belém,PA,8050.4
6981,35,72,7,697652.0,2024-12-27,Motor De Popa Volvo Hydro Dash 256Hp,Propulsao,99664.64,Priscila Martins,João Pessoa,PB,17083.12
6982,15,9,4,150880.9,2024-04-16,Transponder Ais Titan Pulse,Eletronicos,39705.5,Carla Lopes Alves Pacheco Rocha,Fortaleza Do Tabocão,TO,7258.64
6983,37,66,5,62858.0,2023-09-02,Motor De Popa Tohatsu Poseidon Helix Prime 135Hp,Propulsao,12571.63,Jéssica Pimentel Borges Nunes Teixeira,Itaqui,MA,2194.88
6984,40,147,2,5757.0,2023-08-31,Corrente Danforth Force Leviathan Impulse,Ancoragem,3030.08,Lucas Pacheco,Corumbá,MS,592.19
6985,24,52,13,169245.35,2023-05-05,Motor Diesel Honda Zen Tidal Mako 26Hp,Propulsao,13704.1,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,2588.32
6986,1,102,7,5532.8,2023-12-13,Cabo De Nylon Bruce Nexus,Ancoragem,832.02,Femininos Oliveira Antunes,Aratu,BA,144.07
6987,45,7,8,148342.5,2024-05-03,Radar Ais Zen,Eletronicos,19518.77,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,3604.64
6988,36,106,5,20827.8,2023-06-25,Âncora Danforth Nitro Titan Vox,Ancoragem,4384.87,Francisca Ribeiro Pinheiro,Belém,PA,820.98
6989,3,2,12,159579.1,2024-12-07,Transponder Furuno Marlin,Eletronicos,13998.15,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,2602.27
6990,44,92,3,266562.0,2023-04-26,Motor Elétrico Yamaha Nautic Kraken 133Hp,Propulsao,88854.1,Rafael Paiva Vieira,Paranaguá,PR,16239.74
6991,5,93,8,803816.0,2023-09-22,Motor Elétrico Yamaha Flow 204Hp,Propulsao,100477.01,Pedro Freitas,Santarém Novo,PA,18414.19
6992,34,43,9,315872.0,2023-05-08,Sonda Ais Barracuda,Eletronicos,35096.86,Victor Vieira Nunes Cunha,Fortaleza,CE,6577.74
6993,23,98,7,555528.0,2023-04-28,Motor Diesel Parsun Velocity Abyss Orca 235Hp,Propulsao,79361.13,Bruna Mendonça Rodrigues,Santos,SP,12866.8
6994,18,141,7,31799.35,2023-12-13,Boia De Arqueamento Bruce Nexus Abyss,Ancoragem,4781.8,Adriana Guedes Borges Alves Rocha,Santarém,PA,825.76
6995,39,120,15,46867.0,2024-10-21,Boia De Arqueamento Danforth Flux Tidal,Ancoragem,3124.49,Renata Oliveira Siqueira,Suape,PE,635.45
6996,41,15,3,79514.05,2023-11-28,Radar Garmin Tidal Thrust,Eletronicos,27899.76,Pedro Ribeiro Costa Santos Correia,Aratu,BA,4707.55
6997,20,87,7,444618.05,2023-05-16,Motor Elétrico Volvo Boost 225Hp,Propulsao,66859.9,Bruno Silva,Santarém Novo,PA,13597.7
6998,2,35,14,146373.15,2023-04-07,Radar Furuno Swift,Eletronicos,11005.53,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,2069.49
6999,22,98,13,980110.25,2023-11-28,Motor Diesel Parsun Velocity Abyss Orca 235Hp,Propulsao,79361.13,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,12866.8
7000,23,122,5,6281.4,2024-09-06,Corrente Danforth Zenith Oceanic Torque,Ancoragem,1322.47,Bruna Mendonça Rodrigues,Santos,SP,222.63
7001,31,145,4,16529.05,2024-04-25,Boia De Arqueamento Delta Nexus,Ancoragem,4349.86,Jéssica Figueiredo Leite Martins,São Luís,MA,718.09
7002,1,134,10,47176.0,2023-05-05,Âncora Delta Storm Vox,Ancoragem,4717.61,Femininos Oliveira Antunes,Aratu,BA,948.15
7003,32,147,4,11514.0,2024-01-20,Corrente Danforth Force Leviathan Impulse,Ancoragem,3030.08,Daniela Teixeira Antunes Coelho Batista,Porto Seguro,BA,592.19
7004,18,107,15,22701.0,2023-04-19,Boia De Arqueamento Bruce Tidal Marlin,Ancoragem,1513.38,Adriana Guedes Borges Alves Rocha,Santarém,PA,311.59
7005,2,71,4,494661.2,2024-01-21,Motor Elétrico Torqeedo Pulse 300Hp,Propulsao,130174.06,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,23100.17
7006,13,127,10,15494.0,2023-03-25,Cabo De Nylon Delta Velocity Core Mako,Ancoragem,1549.35,Carlos Guimarães Martins,Santarém,PA,281.15
7007,20,34,1,4918.0,2024-05-09,Transponder Ais Helix Torque,Eletronicos,4917.53,Bruno Silva,Santarém Novo,PA,951.66
7008,28,145,8,33059.05,2023-10-18,Boia De Arqueamento Delta Nexus,Ancoragem,4349.86,Bianca Rodrigues,Antonina,PR,718.09
7009,39,46,12,59805.0,2023-11-23,Sonda Ais Magnum Boost,Eletronicos,4983.77,Renata Oliveira Siqueira,Suape,PE,913.36
7010,1,57,13,1467063.15,2024-04-26,Motor De Popa Honda Vector Kinetic 174Hp,Propulsao,118790.57,Femininos Oliveira Antunes,Aratu,BA,20486.78
7011,22,64,7,780539.0,2023-02-24,Motor Elétrico Yamaha Swift Drift Current 265Hp,Propulsao,111505.55,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,19307.99
7012,37,71,7,865657.1,2024-05-11,Motor Elétrico Torqeedo Pulse 300Hp,Propulsao,130174.06,Jéssica Pimentel Borges Nunes Teixeira,Itaqui,MA,23100.17
7013,18,1,14,440529.25,2023-10-02,Transponder Ais Maré Magnum,Eletronicos,33122.52,Adriana Guedes Borges Alves Rocha,Santarém,PA,5579.75
7014,34,97,5,676675.0,2024-06-10,Motor De Popa Tohatsu Evo 168Hp,Propulsao,135335.07,Victor Vieira Nunes Cunha,Fortaleza,CE,25607.88
7015,18,19,14,218550.35,2024-10-19,Sonda Lowrance Tidal Storm Vox,Eletronicos,16432.35,Adriana Guedes Borges Alves Rocha,Santarém,PA,2847.65
7016,6,69,9,407385.0,2023-06-12,Motor De Popa Torqeedo Ultra Impulse 292Hp,Propulsao,45265.02,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,8394.54
7017,47,149,8,9309.0,2023-02-05,Cabo De Nylon Bruce Core,Ancoragem,1163.62,Gabriela Barros Lacerda,Niterói,RJ,225.94
7018,44,64,15,1588953.85,2023-03-08,Motor Elétrico Yamaha Swift Drift Current 265Hp,Propulsao,111505.55,Rafael Paiva Vieira,Paranaguá,PR,19307.99
7019,26,126,9,22889.3,2023-05-29,Corrente Danforth Hydro,Ancoragem,2677.06,Luiz Borges Gomes Araújo,Manaus,AM,467.05
7020,37,98,5,396806.0,2023-04-12,Motor Diesel Parsun Velocity Abyss Orca 235Hp,Propulsao,79361.13,Jéssica Pimentel Borges Nunes Teixeira,Itaqui,MA,12866.8
7021,8,127,13,20142.0,2023-05-15,Cabo De Nylon Delta Velocity Core Mako,Ancoragem,1549.35,Luiz Alves Pimentel,Aracaju,SE,281.15
7022,5,144,11,23138.2,2023-02-05,Boia De Arqueamento Bruce Barracuda,Ancoragem,2214.14,Pedro Freitas,Santarém Novo,PA,402.54
7023,20,127,2,3099.0,2023-02-21,Cabo De Nylon Delta Velocity Core Mako,Ancoragem,1549.35,Bruno Silva,Santarém Novo,PA,281.15
7024,21,16,14,399079.8,2024-10-14,Sonda Garmin Axis,Eletronicos,30005.99,Sandra Rocha Oliveira Soares Peixoto,Rio Branco,AC,5564.7
7025,10,28,6,81273.45,2023-10-08,Piloto Automático Ais Core,Eletronicos,14258.56,Débora Paiva,Santarém,PA,2630.15
7026,3,90,5,375712.65,2024-08-03,Motor De Popa Yamaha Thrust Marlin Nexus 182Hp,Propulsao,79097.33,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,14467.08
7027,28,50,6,67656.0,2024-04-12,Piloto Automático Simrad Poseidon Magnum,Eletronicos,11275.99,Bianca Rodrigues,Antonina,PR,2023.22
7028,10,4,10,32128.05,2024-09-05,Rádio Ais Hydro Tidal Zen,Eletronicos,3381.88,Débora Paiva,Santarém,PA,583.85
7029,18,34,13,60731.6,2024-09-29,Transponder Ais Helix Torque,Eletronicos,4917.53,Adriana Guedes Borges Alves Rocha,Santarém,PA,951.66
7030,21,51,2,121902.1,2023-03-11,Motor Diesel Tohatsu Evo Zenith 16Hp,Propulsao,64158.99,Sandra Rocha Oliveira Soares Peixoto,Rio Branco,AC,11769.05
7031,25,35,8,83641.8,2023-03-04,Radar Furuno Swift,Eletronicos,11005.53,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,2069.49
7033,26,146,15,7068.0,2023-03-18,Corrente Delta Vox Ion,Ancoragem,495.98,Luiz Borges Gomes Araújo,Manaus,AM,82.88
7034,14,124,4,14326.0,2024-07-06,Corrente Delta Axis,Ancoragem,3769.93,Gabriela Silva Vieira Amaral,Itacoatiara,AM,635.07
7035,27,106,12,52618.0,2023-12-30,Âncora Danforth Nitro Titan Vox,Ancoragem,4384.87,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,820.98
7036,30,11,8,275362.25,2024-02-01,Gps Furuno Swift Leviathan Poseidon,Eletronicos,36231.91,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,6399.81
7037,37,83,10,1348039.0,2024-09-06,Motor Diesel Yanmar Dash Nitro 184Hp,Propulsao,134803.88,Jéssica Pimentel Borges Nunes Teixeira,Itaqui,MA,25272.57
7038,8,14,11,374225.9,2024-01-17,Rádio Furuno Zen Swift,Eletronicos,35811.08,Luiz Alves Pimentel,Aracaju,SE,6549.93
7039,35,27,2,33023.0,2023-04-10,Gps Garmin Vortex Maré Drift,Eletronicos,16511.45,Priscila Martins,João Pessoa,PB,3026.01
7040,33,22,6,224881.15,2024-03-02,Transponder Furuno Force Ion,Eletronicos,39452.86,Diego Costa Guedes Cunha,Rio Grande,RS,7104.66
7041,4,39,10,281511.6,2024-12-10,Gps Furuno Vector,Eletronicos,29632.83,Thiago Moreira,Rio Branco,AC,5270.87
7042,38,72,4,378726.05,2023-10-11,Motor De Popa Volvo Hydro Dash 256Hp,Propulsao,99664.64,Mateus Antunes,Fortaleza Do Tabocão,TO,17083.12
7043,7,52,6,82225.0,2023-06-17,Motor Diesel Honda Zen Tidal Mako 26Hp,Propulsao,13704.1,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,2588.32
7044,14,79,4,264587.0,2023-02-11,Motor Diesel Tohatsu Zenith 60Hp,Propulsao,66146.85,Gabriela Silva Vieira Amaral,Itacoatiara,AM,12262.59
7045,10,130,7,27558.55,2024-03-31,Boia De Arqueamento Delta Zen Boost Vortex,Ancoragem,4144.09,Débora Paiva,Santarém,PA,752.23
7046,17,146,8,3769.6,2024-05-18,Corrente Delta Vox Ion,Ancoragem,495.98,Luís Paiva Costa Cardoso Coelho,Corumbá,MS,82.88
7047,37,142,15,12396.0,2024-03-31,Âncora Danforth Vector Evo,Ancoragem,826.41,Jéssica Pimentel Borges Nunes Teixeira,Itaqui,MA,155.62
7048,18,64,3,334517.0,2024-01-26,Motor Elétrico Yamaha Swift Drift Current 265Hp,Propulsao,111505.55,Adriana Guedes Borges Alves Rocha,Santarém,PA,19307.99
7049,12,82,9,441470.7,2024-11-18,Motor Elétrico Volvo Nautic Vox 118Hp,Propulsao,51634.04,Rafael Pereira Barros,Fortaleza Do Tabocão,TO,9640.23
7050,39,27,1,16511.0,2023-08-22,Gps Garmin Vortex Maré Drift,Eletronicos,16511.45,Renata Oliveira Siqueira,Suape,PE,3026.01
7051,38,77,15,670570.0,2024-11-30,Motor Diesel Tohatsu Vector 197Hp,Propulsao,44704.67,Mateus Antunes,Fortaleza Do Tabocão,TO,8050.4
7052,29,88,6,290019.0,2024-02-22,Motor Diesel Tohatsu Kinetic Poseidon 113Hp,Propulsao,48336.49,Gabriela Moraes Macedo Nunes,Fortaleza,CE,9896.1
7053,16,132,14,21882.0,2024-04-24,Corrente Bruce Nautic Evo,Ancoragem,1562.97,Renata Pacheco Cardoso,Fortaleza,CE,282.75
7054,13,20,8,234334.6,2023-03-17,Radar Ais Marlin,Eletronicos,30833.44,Carlos Guimarães Martins,Santarém,PA,5689.04
7055,49,36,13,293818.0,2024-07-06,Radar Lowrance Aqua Pulse,Eletronicos,22601.39,Diego Costa Tavares Antunes,Aracaju,SE,4077.69
7056,26,119,15,48837.0,2023-07-22,Âncora Bruce Aqua,Ancoragem,3255.82,Luiz Borges Gomes Araújo,Manaus,AM,669.88
7057,34,144,3,6642.0,2024-07-28,Boia De Arqueamento Bruce Barracuda,Ancoragem,2214.14,Victor Vieira Nunes Cunha,Fortaleza,CE,402.54
7058,37,15,4,111599.0,2023-05-31,Radar Garmin Tidal Thrust,Eletronicos,27899.76,Jéssica Pimentel Borges Nunes Teixeira,Itaqui,MA,4707.55
